,params0,params1,pfix
0,4.0,0.18882945609053994,0.0031937007874015748
1,4.0,0.18845330179553887,0.0052881889763779525
2,4.0,0.1880786431438579,0.007828346456692913
3,4.0,0.18770547123285816,0.01021259842519685
4,4.0,0.18733377723041686,0.01234488188976378
5,4.0,0.18696355237423026,0.01513228346456693
6,4.0,0.18659478797112528,0.017497637795275592
7,4.0,0.18622747539637896,0.01979212598425197
8,4.0,0.1858616060930462,0.022478740157480314
9,4.0,0.1854971715712951,0.024903937007874015
